,Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,Central,Chorotega,Paci­fico Central,Brunca,Huetar Atlantica,Huetar Norte,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target,region,imputed_rent,mean_per_capita_income,per_capita_rent,mobilephone_per_capita,computer_per_capita,tablet_per_capita,yrs_edu_lost,asset_owned,water_provision,sanitario_type,electricity_source,cooking_energy,education_level,wall_material,housing_situation,wall_status,floor_material,floor_status,roof_material,roof_status,marital_status,rubbish_disposal
8672,ID_978611f7a,80000.0,0,5,0,1,1,0,0.0,0,0,0,1,3,4,1,3,4,4,4,6,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c80476225,3,1,0,4,3,0,6,16.0,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,35,36,1225,16,0,9,1.7777778999999998,9.0,256.0,1225,3.0,Huetar Atlantica,80000.0,40000.0,40000.0,0.25,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,complete primary,prefabricated or cement,own and fully paid,good,"mosaic, ceramic, terrazo",good,metal foil or zinc,good,divorced,tanker truck
8673,ID_e6a601b7e,100000.0,0,3,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,16,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,feb080b82,0,1,1,1,8,16,0,16.0,0,0,0,0,0,0,0,1,0,2,0.5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,71,256,5041,1,256,0,0.25,64.0,256.0,5041,4.0,Huetar Atlantica,0.0,0.0,100000.0,1.0,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",2,undergraduate and higher education,block or brick,rented,good,"mosaic, ceramic, terrazo",good,metal foil or zinc,good,divorced,tanker truck
8678,ID_4f79572fe,100000.0,0,5,0,1,1,0,0.0,0,3,3,2,1,3,2,4,6,6,6,5,0.0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b43f952d3,2,4,0,6,.5,5,0,7.0,0,1,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1,49,25,2401,36,25,4,4.0,0.25,49.0,2401,4.0,Huetar Atlantica,100000.0,40824.82904638631,40824.82904638631,0.16666666666666666,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,incomplete primary,wood,own and fully paid,bad,"mosaic, ceramic, terrazo",regular,metal foil or zinc,bad,married,tanker truck
8685,ID_fc355fc5a,50000.0,0,6,0,1,1,0,0.0,2,2,4,1,1,2,3,3,6,6,6,6,0.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c3cfd5a19,4,2,0,6,2,6,0,8.5,0,0,1,0,0,0,0,0,0,4,1.5,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,55,36,3025,36,36,16,2.25,4.0,72.25,3025,2.0,Huetar Atlantica,50000.0,20412.414523193154,20412.414523193154,0.16666666666666666,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,complete primary,wood,own and fully paid,regular,wood,good,metal foil or zinc,regular,separated,botan hollow or buried
8687,ID_588e5550a,100000.0,0,6,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,14,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4de4c1ef4,0,2,1,2,1.19406028376239,14,0,12.5,0,0,0,0,0,0,0,1,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,69,196,4761,4,196,0,0.44444448,1.0,156.25,4761,4.0,Huetar Atlantica,100000.0,70710.67811865475,70710.67811865475,0.5,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",2,undergraduate and higher education,wood,own and fully paid,good,wood,good,metal foil or zinc,good,married,tanker truck
8690,ID_be8ab8860,350000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,6,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7e09a2639,1,2,0,3,.5,6,0,10.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,30,36,900,9,36,1,2.25,0.25,100.0,900,4.0,Huetar Atlantica,0.0,0.0,202072.59421636903,0.3333333333333333,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,complete primary,wood,rented,regular,cement,regular,metal foil or zinc,regular,unknown,tanker truck
8691,ID_f5bc335c1,100000.0,0,3,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3b2231792,0,2,0,2,0,6,0,6.0,0,0,1,0,0,0,0,0,0,2,1.0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,37,36,1369,4,36,0,1.0,0.0,36.0,1369,4.0,Huetar Atlantica,0.0,0.0,70710.67811865475,0.5,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",2,complete primary,"socket (wood, zinc or asbestos)","other (assigned, borrowed)",regular,cement,regular,metal foil or zinc,regular,married,burning
8693,ID_fa7daf548,294000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48bb3bfb1,0,2,0,2,0,6,0,9.0,0,0,1,0,0,0,0,0,0,3,0.66666669,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,37,36,1369,4,36,0,0.44444448,0.0,81.0,1369,4.0,Huetar Atlantica,0.0,0.0,207889.39366884495,0.5,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,complete primary,block or brick,"own, paying in installments",regular,"mosaic, ceramic, terrazo",regular,metal foil or zinc,regular,unknown,burning
8696,ID_f46acffda,100000.0,0,3,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,7,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bac22a6bf,1,3,0,4,.33333334,7,0,8.0,0,0,0,1,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1,50,49,2500,16,49,1,4.0,0.11111112,64.0,2500,4.0,Huetar Atlantica,100000.0,50000.0,50000.0,0.25,0.0,0.0,0.0,2,2,3,"CNFL, ICE, ESPH/JASEC",3,incomplete academic secondary level,block or brick,own and fully paid,bad,cement,bad,metal foil or zinc,regular,married,tanker truck
8701,ID_821ce8ce8,60000.0,0,4,0,1,1,0,0.0,2,0,2,1,1,2,3,1,4,4,4,6,0.0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9c88ad86a,3,1,0,4,3,0,6,6.0,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,26,36,676,16,0,9,4.0,9.0,36.0,676,1.0,Huetar Atlantica,60000.0,30000.0,30000.0,0.25,0.0,0.0,1.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,complete primary,wood,own and fully paid,bad,cement,bad,metal foil or zinc,regular,separated,tanker truck
8703,ID_8e99487fd,100000.0,0,3,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6ef73a400,0,2,0,2,0,0,6,6.0,0,0,1,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,48,36,2304,4,0,0,1.0,0.0,36.0,2304,4.0,Huetar Atlantica,100000.0,70710.67811865475,70710.67811865475,0.5,0.0,0.0,0.0,2,1,2,"CNFL, ICE, ESPH/JASEC",3,complete primary,prefabricated or cement,own and fully paid,good,cement,regular,metal foil or zinc,regular,married,tanker truck
8708,ID_dd5336d7b,100000.0,0,4,0,1,1,0,0.0,1,2,3,0,1,1,1,3,4,4,4,6,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5ab4fa30f,2,2,0,4,1.19406028376239,6,0,7.5,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,28,36,784,16,36,4,4.0,1.0,56.25,784,4.0,Huetar Atlantica,100000.0,50000.0,50000.0,0.25,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,complete primary,prefabricated or cement,own and fully paid,regular,"mosaic, ceramic, terrazo",good,metal foil or zinc,good,married,tanker truck
8709,ID_c53d15751,55000.0,0,2,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,11,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,d75ff881d,0,1,0,1,0,11,0,11.0,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,20,121,400,1,121,0,1.0,0.0,121.0,400,4.0,Huetar Atlantica,0.0,0.0,55000.0,1.0,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",2,complete academic secondary level,"socket (wood, zinc or asbestos)",rented,regular,cement,bad,metal foil or zinc,regular,single,tanker truck
8711,ID_c4dc25204,80000.0,0,3,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,7,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4d8d83f55,1,2,0,3,.5,7,0,9.0,0,0,0,0,0,1,0,0,0,1,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,25,49,625,9,49,1,9.0,0.25,81.0,625,3.0,Huetar Atlantica,80000.0,46188.02153517006,46188.02153517006,0.3333333333333333,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,incomplete technical secondary level,prefabricated or cement,own and fully paid,regular,wood,regular,metal foil or zinc,regular,unknown,tanker truck
8714,ID_354f3d1ad,100000.0,0,5,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,6,0.0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,fcaaa4204,1,3,1,4,1.19406028376239,0,6,4.6666665,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,56,36,3136,16,0,1,1.7777778999999998,1.0,21.777777,3136,4.0,Huetar Atlantica,100000.0,50000.0,50000.0,0.25,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,complete primary,wood,own and fully paid,regular,cement,regular,metal foil or zinc,regular,single,tanker truck
8718,ID_af6d6bdce,100000.0,0,5,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0bf6d37b5,1,1,0,2,1.19406028376239,0,6,6.0,0,0,1,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,43,36,1849,4,0,1,0.44444448,1.0,36.0,1849,4.0,Huetar Atlantica,100000.0,70710.67811865475,70710.67811865475,0.5,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,complete primary,block or brick,own and fully paid,good,"mosaic, ceramic, terrazo",good,metal foil or zinc,good,divorced,tanker truck
8722,ID_01fab5922,50000.0,0,5,0,1,1,0,0.0,0,2,2,0,3,3,0,5,5,5,5,11,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e235f37d4,2,3,0,5,.66666669,11,0,15.333332999999998,0,0,0,0,1,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1,48,121,2304,25,121,4,2.7777777,0.44444448,235.1111,2304,2.0,Huetar Atlantica,50000.0,22360.679774997894,22360.679774997894,0.2,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,complete academic secondary level,block or brick,own and fully paid,regular,"mosaic, ceramic, terrazo",regular,metal foil or zinc,regular,married,tanker truck
8725,ID_c9611d0a2,100000.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,0,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ad114fb02,0,2,1,2,1.19406028376239,0,0,0.0,1,0,0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,66,0,4356,4,0,0,0.44444448,1.0,0.0,4356,4.0,Huetar Atlantica,100000.0,70710.67811865475,70710.67811865475,0.0,0.0,0.0,0.0,1,2,3,"CNFL, ICE, ESPH/JASEC",3,no level of education,block or brick,own and fully paid,regular,"mosaic, ceramic, terrazo",good,metal foil or zinc,regular,married,burning
8732,ID_34fa95ae4,50000.0,1,3,1,1,1,0,0.0,1,0,1,6,2,8,7,2,9,9,9,5,0.0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,06ca88023,7,2,0,9,3.5,0,5,7.5,0,1,0,0,0,0,0,0,0,2,4.5,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,55,25,3025,81,0,49,20.25,12.25,56.25,3025,2.0,Huetar Atlantica,50000.0,16666.666666666668,16666.666666666668,0.1111111111111111,0.0,0.0,1.0,2,1,3,"CNFL, ICE, ESPH/JASEC",2,incomplete primary,block or brick,own and fully paid,regular,cement,regular,metal foil or zinc,regular,single,burning
8737,ID_7ac41d433,100000.0,0,5,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,3,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49ab69a0e,1,4,0,5,.25,3,0,8.25,0,1,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,55,9,3025,25,9,1,2.7777777,0.0625,68.0625,3025,4.0,Huetar Atlantica,100000.0,44721.35954999579,44721.35954999579,0.2,0.0,0.0,0.0,2,1,2,"CNFL, ICE, ESPH/JASEC",2,incomplete primary,block or brick,own and fully paid,regular,"mosaic, ceramic, terrazo",regular,metal foil or zinc,regular,married,tanker truck
8743,ID_7a7aecb18,100000.0,0,6,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,8,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6b2b639a2,0,4,0,4,0,8,0,10.5,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,61,64,3721,16,64,0,1.7777778999999998,0.0,110.25,3721,4.0,Huetar Atlantica,100000.0,50000.0,50000.0,0.25,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",2,incomplete academic secondary level,block or brick,own and fully paid,good,cement,good,metal foil or zinc,good,married,burning
8746,ID_ad9fdb3ae,50000.0,0,5,0,1,0,0,0.0,0,2,2,0,2,2,0,4,4,4,4,0,0.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13574e982,2,2,0,4,1.19406028376239,0,0,4.0,1,0,0,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,29,0,841,16,0,4,1.7777778999999998,1.0,16.0,841,3.0,Huetar Atlantica,0.0,0.0,25000.0,0.25,0.0,0.0,1.0,1,1,4,"CNFL, ICE, ESPH/JASEC",3,no level of education,wood,"own, paying in installments",good,wood,regular,metal foil or zinc,regular,unknown,burning
8748,ID_3aae9bc3e,100000.0,0,2,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,9,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40e8e0902,0,1,0,1,0,9,0,9.0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,39,81,1521,1,81,0,1.0,0.0,81.0,1521,4.0,Huetar Atlantica,0.0,0.0,100000.0,1.0,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,incomplete academic secondary level,"socket (wood, zinc or asbestos)","other (assigned, borrowed)",regular,cement,regular,metal foil or zinc,good,divorced,tanker truck
8750,ID_dd07e2195,80000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,8,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,465105257,0,2,0,2,0,8,0,6.0,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,63,64,3969,4,64,0,1.0,0.0,36.0,3969,3.0,Huetar Atlantica,80000.0,56568.5424949238,56568.5424949238,0.5,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,incomplete academic secondary level,prefabricated or cement,own and fully paid,good,"mosaic, ceramic, terrazo",good,metal foil or zinc,good,unknown,botan hollow or buried
8752,ID_8e3e998a9,100000.0,0,4,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c984db5d9,0,2,0,2,0,0,6,8.5,0,0,1,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,45,36,2025,4,0,0,1.0,0.0,72.25,2025,4.0,Huetar Atlantica,100000.0,70710.67811865475,70710.67811865475,0.5,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,complete primary,block or brick,own and fully paid,good,"mosaic, ceramic, terrazo",regular,metal foil or zinc,regular,divorced,tanker truck
8754,ID_911d87439,100000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,2,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7d184f883,0,2,0,2,0,2,0,4.0,0,1,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,58,4,3364,4,4,0,1.0,0.0,16.0,3364,4.0,Huetar Atlantica,100000.0,70710.67811865475,70710.67811865475,0.5,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,incomplete primary,prefabricated or cement,own and fully paid,good,"mosaic, ceramic, terrazo",good,metal foil or zinc,good,unknown,burning
8758,ID_9f1d9c881,100000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,d52a3b3d4,2,2,0,4,1.19406028376239,6,0,6.0,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,38,36,1444,16,36,4,4.0,1.0,36.0,1444,4.0,Huetar Atlantica,100000.0,50000.0,50000.0,0.25,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",3,complete primary,block or brick,own and fully paid,good,"mosaic, ceramic, terrazo",good,metal foil or zinc,bad,married,burning
8760,ID_e7a832349,100000.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fe5614212,0,2,0,2,0,6,0,3.0,0,0,1,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,56,36,3136,4,36,0,0.44444448,0.0,9.0,3136,4.0,Huetar Atlantica,100000.0,70710.67811865475,70710.67811865475,0.5,0.0,0.0,0.0,2,1,3,"CNFL, ICE, ESPH/JASEC",4,complete primary,block or brick,own and fully paid,good,wood,bad,metal foil or zinc,bad,unknown,burning
